"xp";"virus";"lineage";"treatment";"material";"temperature";"humidity";"cell";"time";"dilution";"replicate";"replicate_titration";"virus_detect";"plate";"well_row";"well_col";"comment";"sample_id"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-7";2;"3";0;"PLATE 2";"H";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"0";2;"3";1;"PLATE 2";"A";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";2;"3";1;"PLATE 2";"B";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";2;"3";0;"PLATE 2";"F";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";2;"3";1;"PLATE 2";"E";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";2;"3";0;"PLATE 2";"H";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";2;"3";0;"PLATE 2";"G";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";2;"3";1;"PLATE 2";"D";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";2;"3";1;"PLATE 2";"C";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"0";2;"3";1;"PLATE 2";"A";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";2;"3";0;"PLATE 2";"G";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";2;"3";1;"PLATE 2";"B";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";2;"3";0;"PLATE 2";"F";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";2;"3";1;"PLATE 2";"E";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";2;"3";1;"PLATE 2";"C";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";2;"3";0;"PLATE 2";"H";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";2;"3";1;"PLATE 2";"D";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"0";2;"3";1;"PLATE 2";"A";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";2;"3";1;"PLATE 2";"B";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";2;"3";0;"PLATE 2";"H";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";2;"3";0;"PLATE 2";"G";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";2;"3";1;"PLATE 2";"C";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";2;"3";1;"PLATE 2";"D";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";2;"3";0;"PLATE 2";"F";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";2;"3";1;"PLATE 2";"E";"4";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";2;"3";1;"PLATE 2";"A";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";2;"3";1;"PLATE 2";"B";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";2;"3";0;"PLATE 2";"C";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";2;"3";0;"PLATE 2";"H";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";2;"3";0;"PLATE 2";"G";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";2;"3";0;"PLATE 2";"D";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";2;"3";0;"PLATE 2";"E";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";2;"3";0;"PLATE 2";"F";"5";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";2;"3";1;"PLATE 2";"A";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";2;"3";0;"PLATE 2";"B";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";2;"3";0;"PLATE 2";"C";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";2;"3";0;"PLATE 2";"D";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";2;"3";0;"PLATE 2";"E";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";2;"3";0;"PLATE 2";"F";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";2;"3";0;"PLATE 2";"H";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";2;"3";0;"PLATE 2";"G";"6";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";2;"3";0;"PLATE 2";"B";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";2;"3";1;"PLATE 2";"A";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";2;"3";0;"PLATE 2";"C";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";2;"3";0;"PLATE 2";"D";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";2;"3";0;"PLATE 2";"E";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";2;"3";0;"PLATE 2";"F";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";2;"3";0;"PLATE 2";"G";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";2;"3";0;"PLATE 2";"H";"7";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-2";2;"3";0;"PLATE 2";"C";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-3";2;"3";0;"PLATE 2";"D";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-4";2;"3";0;"PLATE 2";"E";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-1";2;"3";1;"PLATE 2";"B";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"0";2;"3";1;"PLATE 2";"A";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-5";2;"3";0;"PLATE 2";"F";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-6";2;"3";0;"PLATE 2";"G";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";0;"-7";2;"3";0;"PLATE 2";"H";"8";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_0"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-3";2;"3";0;"PLATE 2";"D";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-2";2;"3";0;"PLATE 2";"C";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-4";2;"3";0;"PLATE 2";"E";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-5";2;"3";0;"PLATE 2";"F";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-1";2;"3";0;"PLATE 2";"B";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"0";2;"3";1;"PLATE 2";"A";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-6";2;"3";0;"PLATE 2";"G";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-7";2;"3";0;"PLATE 2";"H";"9";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_2_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"0";3;"3";1;"PLATE 3";"A";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";3;"3";1;"PLATE 3";"E";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";3;"3";0;"PLATE 3";"H";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";3;"3";1;"PLATE 3";"G";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";3;"3";1;"PLATE 3";"F";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";3;"3";1;"PLATE 3";"D";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";3;"3";1;"PLATE 3";"C";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";3;"3";1;"PLATE 3";"B";"1";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-4";3;"3";0;"PLATE 3";"E";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"0";3;"3";1;"PLATE 3";"A";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-5";3;"3";0;"PLATE 3";"F";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-3";3;"3";0;"PLATE 3";"D";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-2";3;"3";0;"PLATE 3";"C";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-6";3;"3";0;"PLATE 3";"G";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-1";3;"3";0;"PLATE 3";"B";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-7";3;"3";0;"PLATE 3";"H";"10";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-5";3;"3";0;"PLATE 3";"F";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-4";3;"3";0;"PLATE 3";"E";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-1";3;"3";0;"PLATE 3";"B";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"0";3;"3";0;"PLATE 3";"A";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-3";3;"3";0;"PLATE 3";"D";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-2";3;"3";0;"PLATE 3";"C";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-6";3;"3";0;"PLATE 3";"G";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-7";3;"3";0;"PLATE 3";"H";"11";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-6";3;"3";0;"PLATE 3";"G";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-5";3;"3";0;"PLATE 3";"F";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-4";3;"3";0;"PLATE 3";"E";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-2";3;"3";0;"PLATE 3";"C";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-1";3;"3";0;"PLATE 3";"B";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"0";3;"3";1;"PLATE 3";"A";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-3";3;"3";0;"PLATE 3";"D";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";3;"-7";3;"3";0;"PLATE 3";"H";"12";"temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_3"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"0";3;"3";1;"PLATE 3";"A";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";3;"3";1;"PLATE 3";"B";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";3;"3";0;"PLATE 3";"F";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-4";3;"3";1;"PLATE 3";"E";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-7";3;"3";0;"PLATE 3";"H";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";3;"3";0;"PLATE 3";"G";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-3";3;"3";1;"PLATE 3";"D";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-2";3;"3";1;"PLATE 3";"C";"2";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"0";3;"3";1;"PLATE 3";"A";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-6";3;"3";0;"PLATE 3";"G";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-1";3;"3";1;"PLATE 3";"B";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
"2021-04-23";"SARS-CoV-2";"WA1";NA;"Aerosols";"21-23";"65";"VERO E6";-1;"-5";3;"3";0;"PLATE 3";"F";"3";"negative time corresponds to inoculum titration, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor";"WA1_3_-1"
